studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,plantedSeedlotStockDbId,plantedSeedlotStockUniquename,plantedSeedlotCurrentCount,plantedSeedlotCurrentWeightGram,plantedSeedlotBoxName,plantedSeedlotTransactionCount,plantedSeedlotTransactionWeight,plantedSeedlotTransactionDescription,availableGermplasmSeedlotUniquenames,L chromometer value|CO_334:0002065,a chromometer value|CO_334:0002066,apical pubescence visual rating 0-2|CO_334:0000309,b chromometer value|CO_334:0002064,branching level counting|CO_334:0000079,cassava bacterial blight incidence 3-month evaluation|CO_334:0000178,cassava bacterial blight severity 3-month evaluation|CO_334:0000175,cassava green mite severity first evaluation|CO_334:0000189,cassava green mite severity second evaluation|CO_334:0000190,cassava mosaic disease incidence 1-month evaluation|CO_334:0000195,cassava mosaic disease incidence 3-month evaluation|CO_334:0000196,cassava mosaic disease severity 1-month evaluation|CO_334:0000191,cassava mosaic disease severity 3-month evaluation|CO_334:0000192,central leaf shape visual rating 1-10|CO_334:0000119,dry matter content by specific gravity method|CO_334:0000160,dry matter content percentage|CO_334:0000092,dry yield|CO_334:0000014,ease of peeling root cortex visual rating 1-3|CO_334:0000308,first apical branch height measurement in cm|CO_334:0000106,first fully expanded leaf color visual rating 1-9|CO_334:0000102,fresh root yield|CO_334:0000013,fresh shoot weight measurement in kg per plot|CO_334:0000016,fresh storage root weight per plot|CO_334:0000012,fufu dry weight in kg|CO_334:0002019,fufu fibre weight in g|CO_334:0002016,fufu initial weight in kg|CO_334:0002013,fufu peel weight in kg|CO_334:0002014,fufu peeled root weight in kg|CO_334:0002015,fufu pressed weight in kg|CO_334:0002018,gari fried weight in kg|CO_334:0002026,gari initial weight in kg|CO_334:0002020,gari mash weight in kg|CO_334:0002023,gari peel weight in kg|CO_334:0002021,gari peeled root weight in kg|CO_334:0002022,gari pressed weight in kg|CO_334:0002024,gari pulverised weight in kg|CO_334:0002025,gari shaft coarse weight in g|CO_334:0002027,gari shaft medium weight in g|CO_334:0002028,harvest index variable|CO_334:0000015,initial vigor assessment 1-7|CO_334:0000009,petiole color visual rating 1-9|CO_334:0000023,plant architecture visual rating 1-5|CO_334:0000099,plant height measurement in cm|CO_334:0000018,plant stands harvested counting|CO_334:0000010,root evaluation scaled 1-5|CO_334:0000228,root neck length visual rating 0-7|CO_334:0000022,root number counting|CO_334:0000011,root weight in air|CO_334:0000157,root weight in water|CO_334:0000158,rotted storage root counting|CO_334:0000084,specific gravity|CO_334:0000163,sprout count at one-month|CO_334:0000213,sprout count at three-month|CO_334:0000214,sprouting proportion|CO_334:0000008,starch content percentage|CO_334:0000071,staygreen visual scale 1-9|CO_334:0000224,storage root cortex color visual rating 1-4|CO_334:0000115,storage root periderm color visual rating 1-4|CO_334:0000064,storage root pulp color visual rating 1-3|CO_334:0000021,storage root shape visual rating 1-6|CO_334:0000020,storage root size visual rating 1-7|CO_334:0000019,total carotenoid by chart 1-8|CO_334:0000161,unexpanded apical leaf color visual rating 1-9|CO_334:0000101,notes
2018,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",4366,18.GS.C2.setB.UYT.36.MK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Mokwa for 2018-19 breeding season,Alpha,6,5.5,0.4536,no,no,2018-January-16,2019-January-16,8,Mokwa,57624,TMS14F1196P0003,,plot,1059424,2019-18.GS.C2.setB.UYT.36.MK-rep1-TMS14F1196P0003_125,1,3,125,1,3,test,,,,,,,,,,,88.04,0.855,0,21.915,4,0.4,2,4,,0,0,1,1,5,,39.5,,3,17,5,,42.5,38.5,,,,,,,,,,,,,,,,,7,7,1,209,20,3,,143,,,0,,32,35,,,3,3,3,1,2,5,1,5,TZMRK180001_1-1
2018,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",4366,18.GS.C2.setB.UYT.36.MK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Mokwa for 2018-19 breeding season,Alpha,6,5.5,0.4536,no,no,2018-January-16,2019-January-16,8,Mokwa,58134,TMS14F1278P0003,,plot,1059446,2019-18.GS.C2.setB.UYT.36.MK-rep1-TMS14F1278P0003_103,1,1,103,3,1,test,,,,,,,,,,,87.4,0.51,0,19.915,3,0.7,2,4,,0,0,1,1,5,,29,,3,23,5,,62,51,,,,,,,,,,,,,,,,,5,3,1,189,20,3,,198,,,2,,25,35,,,3,3,3,1,2,5,1,3,TZMRK180001_1-1
2018,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",4366,18.GS.C2.setB.UYT.36.MK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Mokwa for 2018-19 breeding season,Alpha,6,5.5,0.4536,no,no,2018-January-16,2019-January-16,8,Mokwa,50034,TMS14F1285P0006,,plot,1059429,2019-18.GS.C2.setB.UYT.36.MK-rep1-TMS14F1285P0006_114,1,2,114,11,2,test,,,,,,,,,,,87.145,1.1,0,23.08,3,0.5,2,4,,0,0,1,1,5,,32,,3,62,5,,26,34,,,,,,,,,,,,,,,,,5,8,3,184,20,2,,119,,,0,,25,25,,,4,3,3,1,2,5,1,7,TZMRK180001_1-1
2018,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",4366,18.GS.C2.setB.UYT.36.MK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Mokwa for 2018-19 breeding season,Alpha,6,5.5,0.4536,no,no,2018-January-16,2019-January-16,8,Mokwa,50153,TMS14F1287P0008,,plot,1059447,2019-18.GS.C2.setB.UYT.36.MK-rep1-TMS14F1287P0008_136,1,3,136,12,3,test,,,,,,,,,,,87.675,-0.045,0,29.67,3,0.4,2,4,,0,0,1,1,5,,36,,3,101,5,,52,71,,,,,,,,,,,,,,,,,7,8,3,214,20,2,,221,,,0,,26,30,,,3,3,3,2,2,5,2,5,TZMRK180001_1-1
2018,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",4366,18.GS.C2.setB.UYT.36.MK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Mokwa for 2018-19 breeding season,Alpha,6,5.5,0.4536,no,no,2018-January-16,2019-January-16,8,Mokwa,49707,TMS14F1288P0008,,plot,1059419,2019-18.GS.C2.setB.UYT.36.MK-rep1-TMS14F1288P0008_101,1,1,101,1,1,test,,,,,,,,,,,87.58,0.87,0,28.92,4,0.6,3,4,,0,0,1,1,5,,29,,3,65,5,,33,26.5,,,,,,,,,,,,,,,,,5,5,3,242,15,3,3,54,,,1,,19,19,,,4,3,3,2,2,7,2,5,TZMRK180001_1-1
2018,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",4366,18.GS.C2.setB.UYT.36.MK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Mokwa for 2018-19 breeding season,Alpha,6,5.5,0.4536,no,no,2018-January-16,2019-January-16,8,Mokwa,50046,TMS14F1291P0003,,plot,1059449,2019-18.GS.C2.setB.UYT.36.MK-rep1-TMS14F1291P0003_109,1,1,109,9,1,test,,,,,,,,,,,87.335,0.55,0,22.675,3,0.6,2,4,,0,0,1,1,5,,27,,3,76,5,,46,60.5,,,,,,,,,,,,,,,,,5,7,3,180,20,2,,157,,,1,,23,33,,,4,3,3,1,2,7,1,5,TZMRK180001_1-1
2018,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",4366,18.GS.C2.setB.UYT.36.MK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Mokwa for 2018-19 breeding season,Alpha,6,5.5,0.4536,no,no,2018-January-16,2019-January-16,8,Mokwa,50054,TMS14F1291P0012,,plot,1059433,2019-18.GS.C2.setB.UYT.36.MK-rep1-TMS14F1291P0012_124,1,2,124,1,2,test,,,,,,,,,,,88.025,0.39,0,20.605,4,0.1,2,4,,0,0,1,1,5,,43.5,,3,30,5,,44.5,27,,,,,,,,,,,,,,,,,5,7,1,197,20,3,,86,,,1,,12,28,,,3,3,3,1,2,5,1,5,TZMRK180001_1-1
2018,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",4366,18.GS.C2.setB.UYT.36.MK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Mokwa for 2018-19 breeding season,Alpha,6,5.5,0.4536,no,no,2018-January-16,2019-January-16,8,Mokwa,50137,TMS14F1292P0012,,plot,1059418,2019-18.GS.C2.setB.UYT.36.MK-rep1-TMS14F1292P0012_117,1,2,117,8,2,test,,,,,,,,,,,90.975,0.21,0,20.495,4,0.1,2,4,,0,0,1,1,9,,29,,3,51,5,,61,27,,,,,,,,,,,,,,,,,3,7,1,279,20,3,,104,,,0,,23,32,,,3,3,3,1,2,3,1,5,TZMRK180001_1-1
2018,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",4366,18.GS.C2.setB.UYT.36.MK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Mokwa for 2018-19 breeding season,Alpha,6,5.5,0.4536,no,no,2018-January-16,2019-January-16,8,Mokwa,49601,TMS14F1295P0012,,plot,1059456,2019-18.GS.C2.setB.UYT.36.MK-rep1-TMS14F1295P0012_134,1,3,134,10,3,test,,,,,,,,,,,87.315,1.91,0,32.52,3,0.6,3,4,,0,0,1,1,5,,37,,3,49,5,,36,30,,,,,,,,,,,,,,,,,7,7,2,183,20,3,,97,,,0,,27,38,,,3,3,3,2,2,5,3,5,TZMRK180001_1-1
2018,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",4366,18.GS.C2.setB.UYT.36.MK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Mokwa for 2018-19 breeding season,Alpha,6,5.5,0.4536,no,no,2018-January-16,2019-January-16,8,Mokwa,50100,TMS14F1299P0007,,plot,1059425,2019-18.GS.C2.setB.UYT.36.MK-rep1-TMS14F1299P0007_128,1,3,128,4,3,test,,,,,,,,,,,89.025,0.58,0,22.7,4,0.6,2,4,,0,0,1,1,5,,36,,3,44,3,,28.5,37.5,,,,,,,,,,,,,,,,,5,8,1,207,20,3,,204,,,1,,22,33,,,3,3,3,1,2,5,1,5,TZMRK180001_1-1
2018,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",4366,18.GS.C2.setB.UYT.36.MK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Mokwa for 2018-19 breeding season,Alpha,6,5.5,0.4536,no,no,2018-January-16,2019-January-16,8,Mokwa,50184,TMS14F1300P0002,,plot,1059381,2019-18.GS.C2.setB.UYT.36.MK-rep1-TMS14F1300P0002_135,1,3,135,11,3,test,,,,,,,,,,,87.295,0.9,0,23.785,3,0.7,2,4,,0,0,1,1,5,,38,,3,69,5,,23.5,27.5,,,,,,,,,,,,,,,,,5,7,3,183,20,2,,110,,,0,,13,14,,,3,3,3,1,2,5,1,5,TZMRK180001_1-1
2018,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",4366,18.GS.C2.setB.UYT.36.MK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Mokwa for 2018-19 breeding season,Alpha,6,5.5,0.4536,no,no,2018-January-16,2019-January-16,8,Mokwa,49652,TMS14F1301P0004,,plot,1059441,2019-18.GS.C2.setB.UYT.36.MK-rep1-TMS14F1301P0004_113,1,2,113,12,2,test,,,,,,,,,,,87.15,0.065,0,26.905,3,0.8,2,4,,0,0,1,1,5,,25,,3,95,5,,35,33,,,,,,,,,,,,,,,,,3,7,3,185,20,3,,98,,,1,,11,19,,,4,3,3,2,2,5,2,3,TZMRK180001_1-1
2018,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",4366,18.GS.C2.setB.UYT.36.MK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Mokwa for 2018-19 breeding season,Alpha,6,5.5,0.4536,no,no,2018-January-16,2019-January-16,8,Mokwa,49661,TMS14F1301P0013,,plot,1059379,2019-18.GS.C2.setB.UYT.36.MK-rep1-TMS14F1301P0013_110,1,1,110,10,1,test,,,,,,,,,,,86.95,0.195,0,24.02,3,0.6,2,4,,0,0,1,1,5,,29,,3,67,5,,37.5,31,,,,,,,,,,,,,,,,,5,7,3,191,20,2,,109,,,0,,20,24,,,4,3,3,1,2,5,1,3,TZMRK180001_1-1
2018,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",4366,18.GS.C2.setB.UYT.36.MK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Mokwa for 2018-19 breeding season,Alpha,6,5.5,0.4536,no,no,2018-January-16,2019-January-16,8,Mokwa,49819,TMS14F1306P0008,,plot,1059392,2019-18.GS.C2.setB.UYT.36.MK-rep1-TMS14F1306P0008_129,1,3,129,5,3,test,,,,,,,,,,,87.35,0.35,2,21.34,4,0.3,3,4,,0,0,1,1,5,,32,,3,71,3,,33,26,,,,,,,,,,,,,,,,,5,8,3,244,20,4,,109,,,0,,22,37,,,3,3,3,1,2,5,1,5,TZMRK180001_1-1
2018,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",4366,18.GS.C2.setB.UYT.36.MK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Mokwa for 2018-19 breeding season,Alpha,6,5.5,0.4536,no,no,2018-January-16,2019-January-16,8,Mokwa,49809,TMS14F1310P0015,,plot,1059400,2019-18.GS.C2.setB.UYT.36.MK-rep1-TMS14F1310P0015_115,1,2,115,10,2,test,,,,,,,,,,,86.28,0.63,0,21.54,4,0.4,2,4,,0,0,1,1,5,,29,,3,73,5,,39,55.5,,,,,,,,,,,,,,,,,5,7,2,182,20,3,,130,,,0,,25,34,,,3,3,3,1,2,5,1,3,TZMRK180001_1-1
2018,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",4366,18.GS.C2.setB.UYT.36.MK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Mokwa for 2018-19 breeding season,Alpha,6,5.5,0.4536,no,no,2018-January-16,2019-January-16,8,Mokwa,1936,IITA-TMS-IBA000070,,plot,1059373,2019-18.GS.C2.setB.UYT.36.MK-rep2-IITA-TMS-IBA000070_225,2,6,225,12,6,check,,,,,,,,,,,86.405,1.96,0,15.73,3,0.1,2,4,,0,0,1,1,5,,37.5,,3,30,5,,52,63,,,,,,,,,,,,,,,,,7,8,1,169,20,2,,190,,,0,,31,37,,,4,3,3,1,2,7,1,5,TZMRK180001_1-1
2018,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",4366,18.GS.C2.setB.UYT.36.MK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Mokwa for 2018-19 breeding season,Alpha,6,5.5,0.4536,no,no,2018-January-16,2019-January-16,8,Mokwa,5,IITA-TMS-IBA30572,,plot,1059357,2019-18.GS.C2.setB.UYT.36.MK-rep2-IITA-TMS-IBA30572_235,2,6,235,2,6,check,,,,,,,,,,,84.71,2.045,0,21.28,4,0.2,2,4,,0,0,1,1,5,,32,,3,93,5,,45,24.5,,,,,,,,,,,,,,,,,3,5,3,265,20,4,,94,,,0,,21,32,,,4,3,3,1,2,3,1,5,TZMRK180001_1-1
2018,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",4366,18.GS.C2.setB.UYT.36.MK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Mokwa for 2018-19 breeding season,Alpha,6,5.5,0.4536,no,no,2018-January-16,2019-January-16,8,Mokwa,723,IITA-TMS-IBA980581,,plot,1059416,2019-18.GS.C2.setB.UYT.36.MK-rep2-IITA-TMS-IBA980581_232,2,6,232,5,6,check,,,,,,,,,,,83.855,2.24,1,19.28,2,0.3,2,3,,0,0,1,1,5,,27,,3,118,3,,31.5,37.5,,,,,,,,,,,,,,,,,5,8,3,258,20,3,,71,,,0,,7,9,,,4,2,3,1,2,5,1,5,TZMRK180001_1-1
2018,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",4366,18.GS.C2.setB.UYT.36.MK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Mokwa for 2018-19 breeding season,Alpha,6,5.5,0.4536,no,no,2018-January-16,2019-January-16,8,Mokwa,725,IITA-TMS-IBA982101,,plot,1059412,2019-18.GS.C2.setB.UYT.36.MK-rep2-IITA-TMS-IBA982101_226,2,6,226,11,6,check,,,,,,,,,,,85.04,1.8,2,16.095,3,0,1,3,,,0,,1,5,,28,,3,47.5,3,,12,6,,,,,,,,,,,,,,,,,,8,1,136.3,3,2,,22,,,0,,,6,,,3,3,3,1,2,5,1,7,TZMRK180001_1-1
2018,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",4366,18.GS.C2.setB.UYT.36.MK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Mokwa for 2018-19 breeding season,Alpha,6,5.5,0.4536,no,no,2018-January-16,2019-January-16,8,Mokwa,39671,TMEB419,,plot,1059407,2019-18.GS.C2.setB.UYT.36.MK-rep2-TMEB419_230,2,6,230,7,6,check,,,,,,,,,,,86.395,1.585,0,17.945,2,0.1,2,4,,0,0,1,1,5,,37.5,,3,128,5,,33.5,56,,,,,,,,,,,,,,,,,5,7,3,242,20,2,,289,,,0,,37,40,,,4,3,3,1,2,5,1,5,TZMRK180001_1-1
2018,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",4366,18.GS.C2.setB.UYT.36.MK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Mokwa for 2018-19 breeding season,Alpha,6,5.5,0.4536,no,no,2018-January-16,2019-January-16,8,Mokwa,122894,TMS13F1049P0001,,plot,1059395,2019-18.GS.C2.setB.UYT.36.MK-rep2-TMS13F1049P0001_228,2,6,228,9,6,test,,,,,,,,,,,86.145,1.635,0,33.94,3,0,1,4,,0,0,1,1,9,,37.5,,3,48,5,,38,40,,,,,,,,,,,,,,,,,5,3,1,177,20,3,3,136,,,0,,28,34,,,3,3,3,2,2,5,3,3,TZMRK180001_1-1
2018,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",4366,18.GS.C2.setB.UYT.36.MK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Mokwa for 2018-19 breeding season,Alpha,6,5.5,0.4536,no,no,2018-January-16,2019-January-16,8,Mokwa,51173,TMS13F1126P0003,,plot,1059397,2019-18.GS.C2.setB.UYT.36.MK-rep2-TMS13F1126P0003_222,2,5,222,10,5,test,,,,,,,,,,,85.765,2.175,0,16.99,3,0,1,4,,0,0,1,1,5,,36.5,,3,60,5,,10,10.5,,,,,,,,,,,,,,,,,3,7,3,143,20,3,,42,,,0,,14,14,,,3,3,3,1,2,5,1,5,TZMRK180001_1-1
2018,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",4366,18.GS.C2.setB.UYT.36.MK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Mokwa for 2018-19 breeding season,Alpha,6,5.5,0.4536,no,no,2018-January-16,2019-January-16,8,Mokwa,122989,TMS13F1304P0003,,plot,1059364,2019-18.GS.C2.setB.UYT.36.MK-rep2-TMS13F1304P0003_236,2,6,236,1,6,test,,,,,,,,,,,85.86,1.52,0,16.72,4,0.4,2,4,,0,0,1,1,5,,34.5,,3,84,5,,40,50,,,,,,,,,,,,,,,,,7,3,3,225,20,3,3,176,,,0,,30,33,,,4,3,3,1,2,5,1,5,TZMRK180001_1-1
2018,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",4366,18.GS.C2.setB.UYT.36.MK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Mokwa for 2018-19 breeding season,Alpha,6,5.5,0.4536,no,no,2018-January-16,2019-January-16,8,Mokwa,122993,TMS13F1315P0008,,plot,1059453,2019-18.GS.C2.setB.UYT.36.MK-rep2-TMS13F1315P0008_202,2,4,202,11,4,test,,,,,,,,,,,89.725,0.09,0,21.385,5,0.1,2,4,,0,0,1,1,5,,38.5,,3,18,3,,52,8.5,,,,,,,,,,,,,,,,,5,8,2,205,20,3,,98,,,0,,29,35,,,3,3,3,1,2,3,1,5,TZMRK180001_1-1
2018,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",4366,18.GS.C2.setB.UYT.36.MK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Mokwa for 2018-19 breeding season,Alpha,6,5.5,0.4536,no,no,2018-January-16,2019-January-16,8,Mokwa,122999,TMS13F1376P0018,,plot,1059413,2019-18.GS.C2.setB.UYT.36.MK-rep2-TMS13F1376P0018_218,2,5,218,6,5,test,,,,,,,,,,,87.095,1.945,0,18.47,3,0,1,4,,0,0,1,1,5,,37,,3,125,5,,39,63,,,,,,,,,,,,,,,,,7,3,3,196,20,3,,196,,,0,,40,40,,,4,2,3,1,2,5,1,5,TZMRK180001_1-1
2018,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",4366,18.GS.C2.setB.UYT.36.MK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Mokwa for 2018-19 breeding season,Alpha,6,5.5,0.4536,no,no,2018-January-16,2019-January-16,8,Mokwa,123001,TMS13F1400P0001,,plot,1059372,2019-18.GS.C2.setB.UYT.36.MK-rep2-TMS13F1400P0001_221,2,5,221,9,5,test,,,,,,,,,,,88.49,1.555,0,19.035,4,0.3,3,4,,0,0,1,1,5,,43,,3,61,5,,37.5,28,,,,,,,,,,,,,,,,,7,5,1,237,20,3,,134,,,0,,38,42,,,4,3,3,1,2,5,1,5,TZMRK180001_1-1
2018,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",4366,18.GS.C2.setB.UYT.36.MK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Mokwa for 2018-19 breeding season,Alpha,6,5.5,0.4536,no,no,2018-January-16,2019-January-16,8,Mokwa,58284,TMS14F1013P0007,,plot,1059402,2019-18.GS.C2.setB.UYT.36.MK-rep2-TMS14F1013P0007_216,2,5,216,4,5,test,,,,,,,,,,,85.405,2.01,0,18.01,4,0.1,2,4,,0,0,1,1,5,,33.5,,3,46,5,,37,33,,,,,,,,,,,,,,,,,7,5,1,228,20,2,,228,,,0,,35,42,,,4,3,3,1,2,3,1,5,TZMRK180001_1-1
2018,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",4366,18.GS.C2.setB.UYT.36.MK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Mokwa for 2018-19 breeding season,Alpha,6,5.5,0.4536,no,no,2018-January-16,2019-January-16,8,Mokwa,58301,TMS14F1014P0016,,plot,1059394,2019-18.GS.C2.setB.UYT.36.MK-rep2-TMS14F1014P0016_203,2,4,203,10,4,test,,,,,,,,,,,89.125,0.045,0,20.66,4,0.3,2,4,,0,0,1,1,5,,37,,3,28,5,,35,33.5,,,,,,,,,,,,,,,,,7,3,1,214,20,3,3,155,,,0,,41,41,,,4,3,3,1,2,5,1,3,TZMRK180001_1-1
2018,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",4366,18.GS.C2.setB.UYT.36.MK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Mokwa for 2018-19 breeding season,Alpha,6,5.5,0.4536,no,no,2018-January-16,2019-January-16,8,Mokwa,58302,TMS14F1014P0017,,plot,1059450,2019-18.GS.C2.setB.UYT.36.MK-rep2-TMS14F1014P0017_215,2,5,215,3,5,test,,,,,,,,,,,85.735,1.915,0,18.15,3,0.8,2,4,,0,0,1,1,5,,31.5,,3,78,5,,33,41,,,,,,,,,,,,,,,,,5,3,3,201,20,3,3,137,,,2,,19,19,,,4,3,3,1,2,5,1,3,TZMRK180001_1-1
2018,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",4366,18.GS.C2.setB.UYT.36.MK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Mokwa for 2018-19 breeding season,Alpha,6,5.5,0.4536,no,no,2018-January-16,2019-January-16,8,Mokwa,58199,TMS14F1019P0015,,plot,1059391,2019-18.GS.C2.setB.UYT.36.MK-rep2-TMS14F1019P0015_229,2,6,229,8,6,test,,,,,,,,,,,83.535,2.25,2,20.255,4,0.1,2,4,,0,0,1,1,5,,38,,3,70,5,,32,27,,,,,,,,,,,,,,,,,5,5,1,220,20,3,3,79,,,1,,23,32,,,4,3,3,1,2,5,1,5,TZMRK180001_1-1
2018,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",4366,18.GS.C2.setB.UYT.36.MK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Mokwa for 2018-19 breeding season,Alpha,6,5.5,0.4536,no,no,2018-January-16,2019-January-16,8,Mokwa,56464,TMS14F1022P0003,,plot,1059415,2019-18.GS.C2.setB.UYT.36.MK-rep2-TMS14F1022P0003_234,2,6,234,3,6,test,,,,,,,,,,,86.41,2.155,0,17.48,3,0.1,2,4,,0,0,1,1,5,,39.5,,3,67,5,,34.5,24,,,,,,,,,,,,,,,,,5,3,1,242,20,2,,105,,,0,,33,41,,,4,3,3,1,2,5,1,5,TZMRK180001_1-1
2018,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",4366,18.GS.C2.setB.UYT.36.MK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Mokwa for 2018-19 breeding season,Alpha,6,5.5,0.4536,no,no,2018-January-16,2019-January-16,8,Mokwa,57032,TMS14F1098P0013,,plot,1059451,2019-18.GS.C2.setB.UYT.36.MK-rep2-TMS14F1098P0013_211,2,4,211,2,4,test,,,,,,,,,,,86.79,1.75,0,18.325,3,0.3,2,4,,0,0,1,1,5,,32,,3,69,5,,45,19,,,,,,,,,,,,,,,,,5,7,3,185,20,3,,80,,,0,,28,36,,,4,2,3,1,2,3,1,5,TZMRK180001_1-1
2018,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",4366,18.GS.C2.setB.UYT.36.MK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Mokwa for 2018-19 breeding season,Alpha,6,5.5,0.4536,no,no,2018-January-16,2019-January-16,8,Mokwa,57233,TMS14F1125P0010,,plot,1059428,2019-18.GS.C2.setB.UYT.36.MK-rep2-TMS14F1125P0010_204,2,4,204,9,4,test,,,,,,,,,,,89.895,0.055,0,21.33,3,0.4,2,4,,0,0,1,1,5,,34.5,,3,20.6,5,,40,28,,,,,,,,,,,,,,,,,7,7,1,243,20,2,,198,,,0,,37,38,,,4,3,3,1,2,5,1,5,TZMRK180001_1-1
2018,162,IITA,"IITA cassava breeding program, Ibadan, Nigeria",4366,18.GS.C2.setB.UYT.36.MK,Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Mokwa for 2018-19 breeding season,Alpha,6,5.5,0.4536,no,no,2018-January-16,2019-January-16,8,Mokwa,57362,TMS14F1146P0002,,plot,1059457,2019-18.GS.C2.setB.UYT.36.MK-rep2-TMS14F1146P0002_201,2,4,201,12,4,test,,,,,,,,,,,88.705,0.545,1,25.245,4,0.2,2,3,,0,0,1,1,5,,34.5,,3,69,3,,21,17,,,,,,,,,,,,,,,,,3,8,3,152,20,2,,40,,,0,,7,20,,,4,3,3,1,2,5,1,7,TZMRK180001_1-1
